ENSG00000000003	ENST00000373020	TSPAN6	0
ENSG00000108588	ENST00000580986	CCDC47	3
ENSG00000108588	ENST00000582252	CCDC47	0
ENSG00000108590	ENST00000225728	MED31	0
ENSG00000108590	ENST00000574128	MED31	0
ENSG00000108590	ENST00000575197	MED31	0
ENSG00000108591	ENST00000225729	DRG2	0
ENSG00000108591	ENST00000395726	DRG2	0
ENSG00000108591	ENST00000467099	DRG2	0
ENSG00000108591	ENST00000496428	DRG2	0
ENSG00000108591	ENST00000577450	DRG2	0
ENSG00000108591	ENST00000579224	DRG2	0
ENSG00000108591	ENST00000579601	DRG2	3
ENSG00000108591	ENST00000580055	DRG2	8
ENSG00000108591	ENST00000580929	DRG2	3
ENSG00000108591	ENST00000582314	DRG2	0
ENSG00000108591	ENST00000582419	DRG2	8
ENSG00000108591	ENST00000583355	DRG2	0
ENSG00000108592	ENST00000427159	FTSJ3	0
ENSG00000108592	ENST00000579569	FTSJ3	8
ENSG00000108592	ENST00000579831	FTSJ3	11
ENSG00000108592	ENST00000580272	FTSJ3	3
ENSG00000108592	ENST00000581209	FTSJ3	3
ENSG00000108592	ENST00000584193	FTSJ3	0
ENSG00000108592	ENST00000584574	FTSJ3	3
ENSG00000108592	ENST00000585145	FTSJ3	3
ENSG00000108599	ENST00000225737	AKAP10	8
ENSG00000108599	ENST00000395536	AKAP10	8
ENSG00000108599	ENST00000460046	AKAP10	3
ENSG00000108599	ENST00000571858	AKAP10	0
ENSG00000108599	ENST00000572341	AKAP10	0
ENSG00000108599	ENST00000576896	AKAP10	3
ENSG00000108599	ENST00000578898	AKAP10	3
ENSG00000108599	ENST00000582611	AKAP10	0
ENSG00000108599	ENST00000583951	AKAP10	3
ENSG00000108602	ENST00000225740	ALDH3A1	8
ENSG00000108602	ENST00000395555	ALDH3A1	8
ENSG00000108602	ENST00000426645	ALDH3A1	3
ENSG00000108602	ENST00000439102	ALDH3A1	3
ENSG00000108602	ENST00000444455	ALDH3A1	8
ENSG00000108602	ENST00000457500	ALDH3A1	8
ENSG00000108602	ENST00000468746	ALDH3A1	0
ENSG00000108602	ENST00000494157	ALDH3A1	8
ENSG00000108602	ENST00000570414	ALDH3A1	3
ENSG00000108602	ENST00000573368	ALDH3A1	3
ENSG00000108602	ENST00000574162	ALDH3A1	3
ENSG00000108604	ENST00000225742	SMARCD2	0
ENSG00000108604	ENST00000323347	SMARCD2	0
ENSG00000108604	ENST00000448276	SMARCD2	0
ENSG00000108604	ENST00000450364	SMARCD2	3
ENSG00000108604	ENST00000577990	SMARCD2	3
ENSG00000108604	ENST00000580054	SMARCD2	3
ENSG00000108604	ENST00000584400	SMARCD2	0
ENSG00000108622	ENST00000412356	ICAM2	0
ENSG00000108622	ENST00000418105	ICAM2	0
ENSG00000108622	ENST00000449662	ICAM2	0
ENSG00000108622	ENST00000578313	ICAM2	3
ENSG00000108622	ENST00000578379	ICAM2	0
ENSG00000108622	ENST00000578892	ICAM2	0
ENSG00000108622	ENST00000579687	ICAM2	0
ENSG00000108622	ENST00000579788	ICAM2	0
ENSG00000108622	ENST00000583366	ICAM2	3
ENSG00000108622	ENST00000583684	ICAM2	0
ENSG00000108622	ENST00000584084	ICAM2	3
ENSG00000108639	ENST00000225777	SYNGR2	0
ENSG00000108639	ENST00000585591	SYNGR2	0
ENSG00000108639	ENST00000588282	SYNGR2	0
ENSG00000108639	ENST00000589168	SYNGR2	3
ENSG00000108639	ENST00000589183	SYNGR2	0
ENSG00000108639	ENST00000589711	SYNGR2	0
ENSG00000108639	ENST00000590201	SYNGR2	0
ENSG00000108641	ENST00000261499	B9D1	0
ENSG00000108641	ENST00000268841	B9D1	0
ENSG00000108641	ENST00000395615	B9D1	8
ENSG00000108641	ENST00000395616	B9D1	0
ENSG00000108641	ENST00000440841	B9D1	3
ENSG00000108641	ENST00000461069	B9D1	0
ENSG00000108641	ENST00000477478	B9D1	0
ENSG00000108641	ENST00000487415	B9D1	3
ENSG00000108641	ENST00000574508	B9D1	3
ENSG00000108641	ENST00000575403	B9D1	0
ENSG00000108641	ENST00000575478	B9D1	3
ENSG00000108641	ENST00000582857	B9D1	3
ENSG00000108651	ENST00000261708	UTP6	0
ENSG00000108651	ENST00000579459	UTP6	3
ENSG00000108651	ENST00000581012	UTP6	3
ENSG00000108654	ENST00000225792	DDX5	0
ENSG00000108654	ENST00000450599	DDX5	8
ENSG00000108654	ENST00000540698	DDX5	0
ENSG00000108654	ENST00000577787	DDX5	3
ENSG00000108654	ENST00000577922	DDX5	3
ENSG00000108654	ENST00000578190	DDX5	11
ENSG00000108654	ENST00000578400	DDX5	0
ENSG00000108654	ENST00000578804	DDX5	0
ENSG00000108654	ENST00000579091	DDX5	3
ENSG00000108654	ENST00000579996	DDX5	11
ENSG00000108654	ENST00000581693	DDX5	0
ENSG00000108654	ENST00000581697	DDX5	11
ENSG00000108654	ENST00000581806	DDX5	3
ENSG00000108654	ENST00000583212	DDX5	3
ENSG00000108654	ENST00000583239	DDX5	3
ENSG00000108654	ENST00000584279	DDX5	3
ENSG00000108654	ENST00000585060	DDX5	3
ENSG00000108654	ENST00000585111	DDX5	3
ENSG00000108666	ENST00000225805	C17orf75	4
ENSG00000108666	ENST00000577809	C17orf75	4
ENSG00000108666	ENST00000580558	C17orf75	11
ENSG00000108666	ENST00000581747	C17orf75	11
ENSG00000108666	ENST00000582961	C17orf75	3
ENSG00000108666	ENST00000583104	C17orf75	3
ENSG00000108666	ENST00000583221	C17orf75	8
ENSG00000108666	ENST00000583334	C17orf75	11
ENSG00000108666	ENST00000583774	C17orf75	7
ENSG00000108669	ENST00000361101	CYTH1	4
ENSG00000108669	ENST00000446868	CYTH1	8
ENSG00000108669	ENST00000585509	CYTH1	8
ENSG00000108669	ENST00000586043	CYTH1	3
ENSG00000108669	ENST00000587308	CYTH1	3
ENSG00000108669	ENST00000589296	CYTH1	0
ENSG00000108669	ENST00000589297	CYTH1	8
ENSG00000108669	ENST00000589768	CYTH1	3
ENSG00000108669	ENST00000590300	CYTH1	3
ENSG00000108669	ENST00000591455	CYTH1	0
ENSG00000108669	ENST00000591574	CYTH1	8
ENSG00000108671	ENST00000261712	PSMD11	0
ENSG00000108671	ENST00000457654	PSMD11	0
ENSG00000108671	ENST00000578213	PSMD11	3
ENSG00000108671	ENST00000579451	PSMD11	3
ENSG00000108671	ENST00000580904	PSMD11	3
ENSG00000108671	ENST00000584340	PSMD11	3
ENSG00000108679	ENST00000262776	LGALS3BP	0
ENSG00000108679	ENST00000585407	LGALS3BP	0
ENSG00000108679	ENST00000586720	LGALS3BP	8
ENSG00000108679	ENST00000587251	LGALS3BP	12
ENSG00000108679	ENST00000587310	LGALS3BP	8
ENSG00000108679	ENST00000587311	LGALS3BP	4
ENSG00000108679	ENST00000588198	LGALS3BP	0
ENSG00000108679	ENST00000588205	LGALS3BP	0
ENSG00000108679	ENST00000588899	LGALS3BP	0
ENSG00000108679	ENST00000588990	LGALS3BP	8
ENSG00000108679	ENST00000589527	LGALS3BP	3
ENSG00000108679	ENST00000589775	LGALS3BP	3
ENSG00000108679	ENST00000589906	LGALS3BP	3
ENSG00000108679	ENST00000591274	LGALS3BP	3
ENSG00000108679	ENST00000591778	LGALS3BP	0
ENSG00000108684	ENST00000225823	ASIC2	0
ENSG00000108684	ENST00000359872	ASIC2	0
ENSG00000108688	ENST00000200307	CCL7	0
ENSG00000108688	ENST00000378569	CCL7	0
ENSG00000108688	ENST00000394627	CCL7	0
ENSG00000108688	ENST00000394630	CCL7	0
ENSG00000108691	ENST00000225831	CCL2	0
ENSG00000108691	ENST00000580907	CCL2	0
ENSG00000108700	ENST00000394620	CCL8	0
ENSG00000108702	ENST00000225842	CCL1	0
ENSG00000108733	ENST00000225873	PEX12	0
ENSG00000108733	ENST00000585380	PEX12	3
ENSG00000108733	ENST00000586663	PEX12	2
ENSG00000108753	ENST00000225893	HNF1B	0
ENSG00000108753	ENST00000427275	HNF1B	0
ENSG00000108753	ENST00000560016	HNF1B	0
ENSG00000108753	ENST00000561193	HNF1B	0
ENSG00000108759	ENST00000225899	KRT32	0
ENSG00000108771	ENST00000251642	DHX58	0
ENSG00000108771	ENST00000413196	DHX58	3
ENSG00000108771	ENST00000430773	DHX58	3
ENSG00000108771	ENST00000589979	DHX58	11
ENSG00000108771	ENST00000591220	DHX58	3
ENSG00000108773	ENST00000225916	KAT2A	0
ENSG00000108773	ENST00000465682	KAT2A	3
ENSG00000108773	ENST00000588759	KAT2A	3
ENSG00000108774	ENST00000346213	RAB5C	0
ENSG00000108774	ENST00000393860	RAB5C	0
ENSG00000108774	ENST00000547517	RAB5C	8
ENSG00000108774	ENST00000550406	RAB5C	3
ENSG00000108774	ENST00000550504	RAB5C	3
ENSG00000108774	ENST00000551338	RAB5C	3
ENSG00000108774	ENST00000552162	RAB5C	3
ENSG00000108784	ENST00000225927	NAGLU	0
ENSG00000108784	ENST00000586516	NAGLU	3
ENSG00000108784	ENST00000590358	NAGLU	3
ENSG00000108784	ENST00000591587	NAGLU	11
ENSG00000108784	ENST00000592454	NAGLU	3
ENSG00000108786	ENST00000225929	HSD17B1	0
ENSG00000108786	ENST00000585807	HSD17B1	0
ENSG00000108786	ENST00000590299	HSD17B1	8
ENSG00000108788	ENST00000246912	MLX	0
ENSG00000108788	ENST00000346833	MLX	4
ENSG00000108788	ENST00000435881	MLX	4
ENSG00000108788	ENST00000591024	MLX	3
ENSG00000108797	ENST00000264638	CNTNAP1	4
ENSG00000108797	ENST00000591662	CNTNAP1	4
ENSG00000108798	ENST00000225941	ABI3	0
ENSG00000108798	ENST00000419580	ABI3	0
ENSG00000108798	ENST00000571035	ABI3	3
ENSG00000108798	ENST00000573347	ABI3	3
ENSG00000108799	ENST00000415827	EZH1	4
ENSG00000108799	ENST00000428826	EZH1	4
ENSG00000108799	ENST00000435174	EZH1	4
ENSG00000108799	ENST00000585893	EZH1	4
ENSG00000108799	ENST00000586089	EZH1	3
ENSG00000108799	ENST00000586382	EZH1	11
ENSG00000108799	ENST00000586867	EZH1	8
ENSG00000108799	ENST00000586935	EZH1	3
ENSG00000108799	ENST00000588239	EZH1	3
ENSG00000108799	ENST00000588897	EZH1	8
ENSG00000108799	ENST00000590078	EZH1	4
ENSG00000108799	ENST00000592492	EZH1	3
ENSG00000108799	ENST00000592743	EZH1	4
ENSG00000108799	ENST00000593214	EZH1	11
ENSG00000108813	ENST00000240306	DLX4	0
ENSG00000108813	ENST00000411890	DLX4	0
ENSG00000108813	ENST00000505318	DLX4	8
ENSG00000108819	ENST00000316878	PPP1R9B	20
ENSG00000108821	ENST00000225964	COL1A1	0
ENSG00000108821	ENST00000507689	COL1A1	3
ENSG00000108823	ENST00000262018	SGCA	4
ENSG00000108823	ENST00000344627	SGCA	4
ENSG00000108823	ENST00000451235	SGCA	8
ENSG00000108823	ENST00000502555	SGCA	4
ENSG00000108823	ENST00000504073	SGCA	11
ENSG00000108823	ENST00000511303	SGCA	7
ENSG00000108823	ENST00000512526	SGCA	3
ENSG00000108823	ENST00000513821	SGCA	4
ENSG00000108823	ENST00000514934	SGCA	0
ENSG00000108823	ENST00000543315	SGCA	4
ENSG00000108825	ENST00000360221	PTGES3L-AARSD1	0
ENSG00000108825	ENST00000409103	PTGES3L-AARSD1	0
ENSG00000108825	ENST00000409399	PTGES3L-AARSD1	0
ENSG00000108825	ENST00000421990	PTGES3L-AARSD1	0
ENSG00000108825	ENST00000423601	PTGES3L-AARSD1	11
ENSG00000108825	ENST00000452752	PTGES3L-AARSD1	3
ENSG00000108825	ENST00000454303	PTGES3L-AARSD1	3
ENSG00000108826	ENST00000225969	MRPL27	0
ENSG00000108826	ENST00000442592	MRPL27	0
ENSG00000108826	ENST00000503633	MRPL27	8
ENSG00000108826	ENST00000507088	MRPL27	8
ENSG00000108826	ENST00000508200	MRPL27	3
ENSG00000108826	ENST00000511860	MRPL27	8
ENSG00000108828	ENST00000355653	VAT1	0
ENSG00000108828	ENST00000420567	VAT1	0
ENSG00000108828	ENST00000587062	VAT1	3
ENSG00000108828	ENST00000587147	VAT1	11
ENSG00000108828	ENST00000587173	VAT1	0
ENSG00000108828	ENST00000589709	VAT1	3
ENSG00000108828	ENST00000589828	VAT1	3
ENSG00000108828	ENST00000590924	VAT1	3
ENSG00000108828	ENST00000592388	VAT1	11
ENSG00000108829	ENST00000225972	LRRC59	0
ENSG00000108829	ENST00000503118	LRRC59	3
ENSG00000108829	ENST00000576448	LRRC59	0
ENSG00000108830	ENST00000544533	RND2	4
ENSG00000108830	ENST00000587250	RND2	0
ENSG00000108839	ENST00000251535	ALOX12	0
ENSG00000108839	ENST00000480801	ALOX12	3
ENSG00000108840	ENST00000225983	HDAC5	0
ENSG00000108840	ENST00000336057	HDAC5	0
ENSG00000108840	ENST00000393622	HDAC5	0
ENSG00000108840	ENST00000586802	HDAC5	0
ENSG00000108840	ENST00000587135	HDAC5	3
ENSG00000108840	ENST00000588261	HDAC5	3
ENSG00000108840	ENST00000588703	HDAC5	3
ENSG00000108840	ENST00000591714	HDAC5	3
ENSG00000108846	ENST00000285238	ABCC3	0
ENSG00000108846	ENST00000427699	ABCC3	0
ENSG00000108846	ENST00000502426	ABCC3	0
ENSG00000108846	ENST00000505699	ABCC3	0
ENSG00000108846	ENST00000510633	ABCC3	3
ENSG00000108846	ENST00000513511	ABCC3	0
ENSG00000108846	ENST00000513745	ABCC3	11
ENSG00000108846	ENST00000515585	ABCC3	3
ENSG00000108846	ENST00000515707	ABCC3	8
ENSG00000108848	ENST00000240304	LUC7L3	0
ENSG00000108848	ENST00000311571	LUC7L3	0
ENSG00000108848	ENST00000393227	LUC7L3	0
ENSG00000108848	ENST00000503728	LUC7L3	3
ENSG00000108848	ENST00000504065	LUC7L3	3
ENSG00000108848	ENST00000504563	LUC7L3	0
ENSG00000108848	ENST00000505619	LUC7L3	3
ENSG00000108848	ENST00000505658	LUC7L3	0
ENSG00000108848	ENST00000506686	LUC7L3	0
ENSG00000108848	ENST00000507200	LUC7L3	3
ENSG00000108848	ENST00000508045	LUC7L3	0
ENSG00000108848	ENST00000508482	LUC7L3	0
ENSG00000108848	ENST00000509335	LUC7L3	0
ENSG00000108848	ENST00000509487	LUC7L3	3
ENSG00000108848	ENST00000510984	LUC7L3	3
ENSG00000108848	ENST00000511974	LUC7L3	3
ENSG00000108848	ENST00000513025	LUC7L3	3
ENSG00000108848	ENST00000513969	LUC7L3	3
ENSG00000108848	ENST00000544170	LUC7L3	0
ENSG00000108849	ENST00000225992	PPY	0
ENSG00000108849	ENST00000587006	PPY	0
ENSG00000108849	ENST00000591228	PPY	0
ENSG00000108849	ENST00000591703	PPY	0
ENSG00000108852	ENST00000269095	MPP2	0
ENSG00000108852	ENST00000377184	MPP2	0
ENSG00000108852	ENST00000461854	MPP2	4
ENSG00000108852	ENST00000518478	MPP2	3
ENSG00000108852	ENST00000518766	MPP2	0
ENSG00000108852	ENST00000520241	MPP2	3
ENSG00000108852	ENST00000520305	MPP2	0
ENSG00000108852	ENST00000520406	MPP2	3
ENSG00000108852	ENST00000521178	MPP2	3
ENSG00000108852	ENST00000522172	MPP2	3
ENSG00000108852	ENST00000523220	MPP2	3
ENSG00000108852	ENST00000523501	MPP2	0
ENSG00000108852	ENST00000523762	MPP2	3
ENSG00000108852	ENST00000523934	MPP2	3
ENSG00000108852	ENST00000536246	MPP2	0
ENSG00000108854	ENST00000262435	SMURF2	0
ENSG00000108854	ENST00000578386	SMURF2	8
ENSG00000108854	ENST00000582081	SMURF2	8
ENSG00000108854	ENST00000585301	SMURF2	3
ENSG00000108861	ENST00000226004	DUSP3	0
ENSG00000108861	ENST00000397937	DUSP3	8
ENSG00000108861	ENST00000590342	DUSP3	8
ENSG00000108861	ENST00000590753	DUSP3	3
ENSG00000108861	ENST00000590935	DUSP3	7
ENSG00000108878	ENST00000226021	CACNG1	0
ENSG00000108883	ENST00000402521	EFTUD2	0
ENSG00000108883	ENST00000426333	EFTUD2	0
ENSG00000108883	ENST00000588374	EFTUD2	3
ENSG00000108883	ENST00000589769	EFTUD2	3
ENSG00000108883	ENST00000590124	EFTUD2	3
ENSG00000108883	ENST00000591382	EFTUD2	0
ENSG00000108883	ENST00000591856	EFTUD2	3
ENSG00000108883	ENST00000592576	EFTUD2	0
ENSG00000108883	ENST00000592701	EFTUD2	3
ENSG00000108883	ENST00000593072	EFTUD2	3
ENSG00000108924	ENST00000226067	HLF	0
ENSG00000108924	ENST00000430986	HLF	0
ENSG00000108924	ENST00000570962	HLF	0
ENSG00000108924	ENST00000572002	HLF	3
ENSG00000108924	ENST00000573945	HLF	0
ENSG00000108924	ENST00000575345	HLF	0
ENSG00000108932	ENST00000327268	SLC16A6	0
ENSG00000108932	ENST00000580666	SLC16A6	0
ENSG00000108932	ENST00000582867	SLC16A6	3
ENSG00000108932	ENST00000583477	SLC16A6	3
ENSG00000108946	ENST00000358598	PRKAR1A	0
ENSG00000108946	ENST00000392710	PRKAR1A	0
ENSG00000108946	ENST00000392711	PRKAR1A	0
ENSG00000108946	ENST00000536854	PRKAR1A	0
ENSG00000108946	ENST00000585427	PRKAR1A	3
ENSG00000108946	ENST00000585608	PRKAR1A	0
ENSG00000108946	ENST00000585815	PRKAR1A	3
ENSG00000108946	ENST00000585981	PRKAR1A	3
ENSG00000108946	ENST00000586397	PRKAR1A	0
ENSG00000108946	ENST00000586541	PRKAR1A	11
ENSG00000108946	ENST00000588178	PRKAR1A	3
ENSG00000108946	ENST00000588188	PRKAR1A	0
ENSG00000108946	ENST00000588702	PRKAR1A	3
ENSG00000108946	ENST00000589017	PRKAR1A	3
ENSG00000108946	ENST00000589228	PRKAR1A	0
ENSG00000108946	ENST00000589309	PRKAR1A	3
ENSG00000108946	ENST00000589480	PRKAR1A	3
ENSG00000108946	ENST00000592800	PRKAR1A	3
ENSG00000108947	ENST00000226091	EFNB3	0
ENSG00000108950	ENST00000590074	FAM20A	3
ENSG00000108950	ENST00000590873	FAM20A	3
ENSG00000108950	ENST00000592554	FAM20A	0
ENSG00000108953	ENST00000264335	YWHAE	0
ENSG00000108953	ENST00000466227	YWHAE	7
ENSG00000108953	ENST00000496706	YWHAE	11
ENSG00000108953	ENST00000571732	YWHAE	0
ENSG00000108953	ENST00000573026	YWHAE	0
ENSG00000108953	ENST00000573196	YWHAE	0
ENSG00000108953	ENST00000575977	YWHAE	0
ENSG00000108960	ENST00000262065	MMD	0
ENSG00000108960	ENST00000571578	MMD	3
ENSG00000108961	ENST00000226105	RANGRF	0
ENSG00000108961	ENST00000407006	RANGRF	0
ENSG00000108961	ENST00000439238	RANGRF	0
ENSG00000108961	ENST00000580434	RANGRF	8
ENSG00000108963	ENST00000263083	DPH1	0
ENSG00000108963	ENST00000263084	DPH1	3
ENSG00000108963	ENST00000570477	DPH1	0
ENSG00000108963	ENST00000570833	DPH1	11
ENSG00000108963	ENST00000571418	DPH1	3
ENSG00000108963	ENST00000571710	DPH1	3
ENSG00000108963	ENST00000575162	DPH1	3
ENSG00000108963	ENST00000575667	DPH1	11
ENSG00000108963	ENST00000607788	DPH1	3
ENSG00000108984	ENST00000359094	MAP2K6	0
ENSG00000108984	ENST00000588110	MAP2K6	11
ENSG00000108984	ENST00000589295	MAP2K6	3
ENSG00000108984	ENST00000589647	MAP2K6	0
ENSG00000108984	ENST00000590474	MAP2K6	0
ENSG00000109016	ENST00000395511	DHRS7B	0
ENSG00000109016	ENST00000578426	DHRS7B	0
ENSG00000109016	ENST00000579303	DHRS7B	0
ENSG00000109016	ENST00000581463	DHRS7B	0
ENSG00000109016	ENST00000582161	DHRS7B	3
ENSG00000109016	ENST00000583388	DHRS7B	3
ENSG00000109046	ENST00000262394	WSB1	0
ENSG00000109046	ENST00000348811	WSB1	0
ENSG00000109046	ENST00000427287	WSB1	0
ENSG00000109046	ENST00000579733	WSB1	0
ENSG00000109046	ENST00000581185	WSB1	0
ENSG00000109046	ENST00000581440	WSB1	3
ENSG00000109046	ENST00000582208	WSB1	8
ENSG00000109046	ENST00000583193	WSB1	0
ENSG00000109046	ENST00000583742	WSB1	3
ENSG00000109046	ENST00000584114	WSB1	3
ENSG00000109047	ENST00000226193	RCVRN	0
ENSG00000109061	ENST00000226207	MYH1	0
ENSG00000109062	ENST00000262613	SLC9A3R1	0
ENSG00000109062	ENST00000413388	SLC9A3R1	0
ENSG00000109062	ENST00000581356	SLC9A3R1	11
ENSG00000109062	ENST00000583369	SLC9A3R1	3
ENSG00000109063	ENST00000226209	MYH3	0
ENSG00000109063	ENST00000583535	MYH3	0
ENSG00000109065	ENST00000357814	NAT9	0
ENSG00000109065	ENST00000578822	NAT9	0
ENSG00000109065	ENST00000578947	NAT9	3
ENSG00000109065	ENST00000579218	NAT9	3
ENSG00000109065	ENST00000580301	NAT9	0
ENSG00000109065	ENST00000580632	NAT9	0
ENSG00000109065	ENST00000581136	NAT9	0
ENSG00000109065	ENST00000581451	NAT9	3
ENSG00000109065	ENST00000581466	NAT9	11
ENSG00000109065	ENST00000582524	NAT9	0
ENSG00000109065	ENST00000582870	NAT9	0
ENSG00000109065	ENST00000583476	NAT9	8
ENSG00000109065	ENST00000583757	NAT9	0
ENSG00000109065	ENST00000584022	NAT9	0
ENSG00000109066	ENST00000335464	TMEM104	0
ENSG00000109066	ENST00000417024	TMEM104	0
ENSG00000109066	ENST00000578764	TMEM104	3
ENSG00000109066	ENST00000582330	TMEM104	0
ENSG00000109066	ENST00000582773	TMEM104	0
ENSG00000109072	ENST00000226218	VTN	0
ENSG00000109072	ENST00000431468	VTN	0
ENSG00000109072	ENST00000438614	VTN	4
ENSG00000109072	ENST00000536498	VTN	4
ENSG00000109072	ENST00000542029	VTN	3
ENSG00000109079	ENST00000226225	TNFAIP1	0
ENSG00000109079	ENST00000544907	TNFAIP1	0
ENSG00000109079	ENST00000577535	TNFAIP1	3
ENSG00000109079	ENST00000578158	TNFAIP1	3
ENSG00000109079	ENST00000582302	TNFAIP1	3
ENSG00000109083	ENST00000357896	IFT20	8
ENSG00000109083	ENST00000395418	IFT20	0
ENSG00000109083	ENST00000577498	IFT20	3
ENSG00000109083	ENST00000578009	IFT20	11
ENSG00000109083	ENST00000578122	IFT20	0
ENSG00000109083	ENST00000578985	IFT20	0
ENSG00000109083	ENST00000579419	IFT20	0
ENSG00000109083	ENST00000585089	IFT20	0
ENSG00000109083	ENST00000585313	IFT20	0
ENSG00000109084	ENST00000226230	TMEM97	0
ENSG00000109084	ENST00000336687	TMEM97	0
ENSG00000109084	ENST00000582113	TMEM97	0
ENSG00000109084	ENST00000582384	TMEM97	3
ENSG00000109084	ENST00000583381	TMEM97	0
ENSG00000109089	ENST00000337231	CDR2L	0
ENSG00000109099	ENST00000312280	PMP22	0
ENSG00000109099	ENST00000395936	PMP22	0
ENSG00000109099	ENST00000395938	PMP22	0
ENSG00000109099	ENST00000426385	PMP22	0
ENSG00000109099	ENST00000494511	PMP22	0
ENSG00000109099	ENST00000580584	PMP22	11
ENSG00000109101	ENST00000226247	FOXN1	0
ENSG00000109101	ENST00000577936	FOXN1	3
ENSG00000109101	ENST00000579795	FOXN1	0
ENSG00000109103	ENST00000301032	UNC119	0
ENSG00000109103	ENST00000335765	UNC119	0
ENSG00000109103	ENST00000444148	UNC119	3
ENSG00000109103	ENST00000470125	UNC119	0
ENSG00000109103	ENST00000484980	UNC119	0
ENSG00000109103	ENST00000581945	UNC119	3
ENSG00000109107	ENST00000226253	ALDOC	0
ENSG00000109107	ENST00000395319	ALDOC	0
ENSG00000109107	ENST00000395321	ALDOC	0
ENSG00000109107	ENST00000435638	ALDOC	3
ENSG00000109107	ENST00000460201	ALDOC	3
ENSG00000109107	ENST00000578590	ALDOC	3
ENSG00000109107	ENST00000581807	ALDOC	3
ENSG00000109107	ENST00000584086	ALDOC	3
ENSG00000109111	ENST00000314616	SUPT6H	4
ENSG00000109111	ENST00000347486	SUPT6H	4
ENSG00000109111	ENST00000577713	SUPT6H	3
ENSG00000109111	ENST00000584312	SUPT6H	0
ENSG00000109113	ENST00000301043	RAB34	0
ENSG00000109113	ENST00000353676	RAB34	3
ENSG00000109113	ENST00000395242	RAB34	0
ENSG00000109113	ENST00000395243	RAB34	0
ENSG00000109113	ENST00000395245	RAB34	0
ENSG00000109113	ENST00000412625	RAB34	3
ENSG00000109113	ENST00000415040	RAB34	0
ENSG00000109113	ENST00000419712	RAB34	3
ENSG00000109113	ENST00000422279	RAB34	0
ENSG00000109113	ENST00000430132	RAB34	3
ENSG00000109113	ENST00000436730	RAB34	0
ENSG00000109113	ENST00000447716	RAB34	0
ENSG00000109113	ENST00000450529	RAB34	0
ENSG00000109113	ENST00000453384	RAB34	4
ENSG00000109113	ENST00000580843	RAB34	11
ENSG00000109113	ENST00000582934	RAB34	3
ENSG00000109113	ENST00000583538	RAB34	11
ENSG00000109118	ENST00000268756	PHF12	0
ENSG00000109118	ENST00000332830	PHF12	0
ENSG00000109118	ENST00000378879	PHF12	0
ENSG00000109118	ENST00000577226	PHF12	0
ENSG00000109118	ENST00000578900	PHF12	11
ENSG00000109118	ENST00000579036	PHF12	3
ENSG00000109118	ENST00000582853	PHF12	3
ENSG00000109118	ENST00000583524	PHF12	0
ENSG00000109118	ENST00000583747	PHF12	3
ENSG00000109118	ENST00000584236	PHF12	3
ENSG00000109118	ENST00000584685	PHF12	3
ENSG00000109118	ENST00000584822	PHF12	11
ENSG00000109118	ENST00000589176	PHF12	11
ENSG00000109132	ENST00000226382	PHOX2B	0
ENSG00000109132	ENST00000510424	PHOX2B	3
ENSG00000109133	ENST00000264452	TMEM33	0
ENSG00000109133	ENST00000325094	TMEM33	0
ENSG00000109133	ENST00000504986	TMEM33	0
ENSG00000109133	ENST00000506794	TMEM33	0
ENSG00000109133	ENST00000508448	TMEM33	3
ENSG00000109133	ENST00000513558	TMEM33	3
ENSG00000109133	ENST00000513702	TMEM33	0
ENSG00000109158	ENST00000264318	GABRA4	0
ENSG00000109158	ENST00000502874	GABRA4	0
ENSG00000109158	ENST00000508560	GABRA4	0
ENSG00000109158	ENST00000511523	GABRA4	0
ENSG00000109163	ENST00000226413	GNRHR	0
ENSG00000109163	ENST00000420975	GNRHR	0
ENSG00000109171	ENST00000264313	SLAIN2	0
ENSG00000109171	ENST00000505131	SLAIN2	8
ENSG00000109171	ENST00000510595	SLAIN2	3
ENSG00000109171	ENST00000512093	SLAIN2	0
ENSG00000109180	ENST00000264312	OCIAD1	0
ENSG00000109180	ENST00000381473	OCIAD1	0
ENSG00000109180	ENST00000396448	OCIAD1	0
ENSG00000109180	ENST00000425583	OCIAD1	0
ENSG00000109180	ENST00000444354	OCIAD1	0
ENSG00000109180	ENST00000503016	OCIAD1	3
ENSG00000109180	ENST00000504654	OCIAD1	3
ENSG00000109180	ENST00000505922	OCIAD1	3
ENSG00000109180	ENST00000506801	OCIAD1	0
ENSG00000109180	ENST00000507210	OCIAD1	3
ENSG00000109180	ENST00000508293	OCIAD1	0
ENSG00000109180	ENST00000508996	OCIAD1	3
ENSG00000109180	ENST00000509122	OCIAD1	0
ENSG00000109180	ENST00000509164	OCIAD1	3
ENSG00000109180	ENST00000509246	OCIAD1	3
ENSG00000109180	ENST00000509664	OCIAD1	3
ENSG00000109180	ENST00000509963	OCIAD1	3
ENSG00000109180	ENST00000510824	OCIAD1	3
ENSG00000109180	ENST00000511102	OCIAD1	3
ENSG00000109180	ENST00000511662	OCIAD1	3
ENSG00000109180	ENST00000512236	OCIAD1	3
ENSG00000109180	ENST00000513391	OCIAD1	0
